volume,day,type,tx_count,avg_volume,min_volume,max_volume
45500.18,25/04/21,Lend,21,2166.67538509806,1592.26356785918,43907.9195192
224763.23,25/04/21,Margin Trade,35,6421.80667704971,154.70391882,220618.85240165
4014435.24,25/04/21,Spot Trade,541,7420.39786502049,8999.10322685,1436675.18206137
20882.64,25/04/21,UnLend,10,2088.26403687029,237.955965612894,20644.68440309
22931.74,24/04/21,Close Margin Trade,11,2084.70329288937,955.34955349,21976.3866682931
150.25,24/04/21,Increase Margin,2,75.126300514454,150.252601028908,150.252601028908
67651.69,24/04/21,Lend,29,2332.81674701556,5307.52438127116,62344.16128218
87026.28,24/04/21,Margin Trade,22,3955.73981279901,54.10851994,84785.1141777382
2413838.42,24/04/21,Spot Trade,510,4733.01651776964,22950.55354061,1151937.66366324
9404.24,24/04/21,UnLend,5,1880.84721426981,2943.37022037,6460.86585097907
9700.09,23/04/21,Borrow,2,4850.0463924389,9700.09278487779,9700.09278487779
94371.88,23/04/21,Close Margin Trade,30,3145.72920547733,2447.7819553,68376.51216154
108.47,23/04/21,Increase Margin,2,54.2347332143068,108.469466428614,108.469466428614
7548.27,23/04/21,Lend,10,754.827087667493,3149.42874196493,4398.84213471
111002.05,23/04/21,Margin Trade,24,4625.0855332304,2447.7819553,85561.7577808696
4163474.05,23/04/21,Spot Trade,708,5880.61305838655,30461.79214146,1946499.92320143
11562.59,23/04/21,UnLend,9,1284.73190967218,35.0651453296269,9229.48925611
66.55,22/04/21,Borrow,1,66.5495450710558,66.5495450710558,66.5495450710558
28279.48,22/04/21,Close Margin Trade,6,4713.24701971573,2031.34756601438,26248.13455228
3596.2,22/04/21,Increase Margin,7,513.742258700471,3596.1958109033,3596.1958109033
17387.36,22/04/21,Lend,11,1580.66898885905,6903.89699261954,10483.46188483
84040.67,22/04/21,Margin Trade,19,4423.19308361396,26533.9855377,57506.6830509652
7170490.48,22/04/21,Spot Trade,1199,5980.39239745438,6756.42147944,3438327.50819012
6643.15,22/04/21,UnLend,7,949.02190965721,1263.7900696,5379.36329800047
3029,21/04/21,Borrow,1,3028.99978985729,3028.99978985729,3028.99978985729
23784.12,21/04/21,Close Margin Trade,9,2642.68018491424,23784.1216642282,23784.1216642282
17180.86,21/04/21,Lend,10,1718.08568799147,5562.49609806469,11618.36078185
10669.97,21/04/21,Margin Trade,12,889.163863515655,10669.9663621879,10669.9663621879
7026242.77,21/04/21,Spot Trade,1531,4589.31598144397,54.96059159011,4408320.45079099
294.51,21/04/21,UnLend,1,294.512706164876,294.512706164876,294.512706164876
44148.91,20/04/21,Close Borrow,5,8829.78272019604,44148.9136009802,44148.9136009802
29661.44,20/04/21,Close Margin Trade,12,2471.78684861359,1901.87383871,27759.5683446531
166.59,20/04/21,Increase Margin,1,166.587502434358,166.587502434358,166.587502434358
21687.66,20/04/21,Lend,9,2409.73974576889,21687.65771192,21687.65771192
60567.32,20/04/21,Margin Trade,24,2523.6384598904,536.01502646,60031.3080109097
4988691.29,20/04/21,Spot Trade,1211,4119.48083513456,420.322820639398,2816925.38075686
687.66,20/04/21,UnLend,2,343.83208938,687.66417876,687.66417876
4626.88,19/04/21,Borrow,1,4626.8774971731,4626.8774971731,4626.8774971731
36670.95,19/04/21,Close Borrow,5,7334.18926119802,36670.9463059901,36670.9463059901
11906.3,19/04/21,Close Margin Trade,11,1082.39127317171,1042.93755181,10863.3664530788
559.44,19/04/21,Increase Margin,1,559.437492697245,559.437492697245,559.437492697245
42638.02,19/04/21,Lend,11,3876.1834926581,899.85355952,41738.1648597191
29016.87,19/04/21,Margin Trade,19,1527.203643641,2444.78040189,26572.088827289
3386450.4,19/04/21,Spot Trade,453,7475.60794329456,14265.94107381,1613894.40416287
9170.57,19/04/21,UnLend,6,1528.428365435,100.42469214,6065.28746408999
9511.26,18/04/21,Borrow,3,3170.42129297054,9511.26387891162,9511.26387891162
28944.48,18/04/21,Close Margin Trade,10,2894.44827354329,3072.76341054,25871.7193248929
1009.12,18/04/21,Increase Margin,3,336.373158333311,1009.11947499993,1009.11947499993
16925.78,18/04/21,Lend,10,1692.57827414891,1590,9424.63107671
93174.53,18/04/21,Margin Trade,29,3212.91497148323,246.36826688,92928.1659061338
3219196.88,18/04/21,Spot Trade,547,5885.18625379992,220.624325453574,2481762.85582202
695.81,18/04/21,UnLend,4,173.952222674853,37.71490525,602.03067115
10033.04,17/04/21,Close Borrow,1,10033.0419154467,10033.0419154467,10033.0419154467
2707.43,17/04/21,Close Margin Trade,4,676.85755569844,2707.43022279376,2707.43022279376
30.67,17/04/21,Increase Margin,1,30.6663151923058,30.6663151923058,30.6663151923058
28221.94,17/04/21,Lend,12,2351.828225,28221.9387,28221.9387
7264.31,17/04/21,Margin Trade,11,660.39160395704,296.28787909,6968.01976443744
1723239.2,17/04/21,Spot Trade,453,3804.06004342108,37.4783729909314,1474872.85107085
613.33,17/04/21,UnLend,1,613.327530498723,613.327530498723,613.327530498723
8406.58,16/04/21,Borrow,2,4203.29115425635,8406.5823085127,8406.5823085127
2904.26,16/04/21,Close Margin Trade,3,968.085243166579,2904.25572949974,2904.25572949974
37.05,16/04/21,Increase Margin,1,37.0473072206515,37.0473072206515,37.0473072206515
19666.98,16/04/21,Lend,11,1787.90734315062,1366.14662178682,12300.83415287
20058.76,16/04/21,Margin Trade,10,2005.87649748114,232.97693248,19825.7880423314
2482651.87,16/04/21,Spot Trade,742,3345.89201014289,21302.07659462,1783650.05202956
6661.16,16/04/21,UnLend,5,1332.23191215128,74.0952318964234,6587.06432886
13268.22,15/04/21,Borrow,3,4422.74161827571,1753.81462521105,11514.4102296161
8730.67,15/04/21,Close Borrow,3,2910.22296590763,8730.6688977229,8730.6688977229
16730.13,15/04/21,Close Margin Trade,7,2390.01861874765,16730.1303312335,16730.1303312335
4819.67,15/04/21,Lend,9,535.519440540006,586.933170805934,2471.12394524
4314.53,15/04/21,Margin Trade,10,431.453012367366,4314.53012367366,4314.53012367366
5987649.53,15/04/21,Spot Trade,1344,4455.09637445008,329.244078115663,4856890.35880309
4864.11,15/04/21,UnLend,6,810.685233476671,94.3689538259119,3008.12459822
45109.41,14/04/21,Borrow,8,5638.67669565185,12090.3271741263,33019.0863910885
72665.78,14/04/21,Close Borrow,8,9083.22240311889,27349.6888142287,45316.0904107225
58938.44,14/04/21,Close Margin Trade,8,7367.30471518329,473.60608901,58464.8316324563
2988.32,14/04/21,Increase Margin,5,597.663719077188,2988.31859538594,2988.31859538594
14920.75,14/04/21,Lend,20,746.037641052191,926.977697213813,10093.77512383
101446.43,14/04/21,Margin Trade,22,4611.20143250796,101446.431515175,101446.431515175
7836334.12,14/04/21,Spot Trade,2323,3373.36810827877,80.1251248163854,7004008.32104584
13791.14,14/04/21,UnLend,11,1253.74038726332,4477.82856441,9313.31569548657
4666.63,13/04/21,Borrow,1,4666.62749085164,4666.62749085164,4666.62749085164
107596.38,13/04/21,Close Margin Trade,18,5977.57687030703,30557.23150085,77039.1521646766
13864.81,13/04/21,Increase Margin,1,13864.8069780109,13864.8069780109,13864.8069780109
30465.87,13/04/21,Lend,16,1904.1170675255,15137.61544271,15328.257637698
74495.33,13/04/21,Margin Trade,12,6207.9443562705,30685.09527447,43810.237000776
9653471.74,13/04/21,Spot Trade,2201,4385.9480881572,790.009734275504,9001450.71422829
9554.2,13/04/21,UnLend,7,1364.88616850994,9554.2031795696,9554.2031795696
7573.18,12/04/21,Borrow,1,7573.18015134335,7573.18015134335,7573.18015134335
3738.33,12/04/21,Close Margin Trade,5,747.666103755045,3738.33051877522,3738.33051877522
380.1,12/04/21,Lend,3,126.700673995249,380.102021985747,380.102021985747
9085.53,12/04/21,Margin Trade,2,4542.76481834929,9085.52963669858,9085.52963669858
321643.24,12/04/21,Spot Trade,53,6068.74040218019,30801.83092277,234020.12372423
362.89,12/04/21,UnLend,4,90.7236599534651,362.89463981386,362.89463981386
11835.1,11/04/21,Close Margin Trade,5,2367.02035867824,11835.1017933912,11835.1017933912
59109.15,11/04/21,Spot Trade,13,4546.85781225396,3596.09433833,55513.0572209714
93.29,11/04/21,UnLend,2,46.642578045911,93.285156091822,93.285156091822
7502.59,10/04/21,Borrow,1,7502.58730029536,7502.58730029536,7502.58730029536
10750.36,10/04/21,Close Margin Trade,6,1791.72685049152,10750.3611029491,10750.3611029491
599.01,10/04/21,Lend,3,199.670457559143,20,579.01137267743
119.18,10/04/21,Margin Trade,1,119.178053324375,119.178053324375,119.178053324375
59809.95,10/04/21,Spot Trade,19,3147.89198796036,63.04264953,58688.6953498768
1361.29,10/04/21,UnLend,3,453.763235448297,63.0240766,1298.26562974489
2645.82,09/04/21,Close Margin Trade,2,1322.90760262128,2645.81520524257,2645.81520524257
329.88,09/04/21,Lend,4,82.4712407799218,102.996,226.888963119687
8833.52,09/04/21,Margin Trade,2,4416.76042114954,8833.52084229908,8833.52084229908
157882.67,09/04/21,Spot Trade,30,5262.75572906073,1386.32825271,142386.218809382
136.25,09/04/21,UnLend,2,68.1260718635082,34.9735445470164,101.27859918
16858.69,08/04/21,Close Margin Trade,4,4214.67371903268,4081.46959042,12777.2252857107
28.59,08/04/21,Increase Margin,1,28.5949825132372,28.5949825132372,28.5949825132372
6678.72,08/04/21,Margin Trade,2,3339.357800515,6678.71560103,6678.71560103
93658,08/04/21,Spot Trade,139,673.798574322632,566.53755,47389.0616493459
114.59,08/04/21,UnLend,4,28.6485981054495,114.594392421798,114.594392421798
2106.07,07/04/21,Close Margin Trade,1,2106.07123533909,2106.07123533909,2106.07123533909
147.03,07/04/21,Lend,2,73.5145687540856,63,84.0291375081712
2106.07,07/04/21,Margin Trade,1,2106.07123533909,2106.07123533909,2106.07123533909
164507.29,07/04/21,Spot Trade,250,658.029155157542,1131.2112,148570.67715655
84.03,07/04/21,UnLend,1,84.0291375081712,84.0291375081712,84.0291375081712
2.87,06/04/21,Close Borrow,1,2.86936381327753,2.86936381327753,2.86936381327753
1323.14,06/04/21,Close Margin Trade,2,661.569594246151,1323.1391884923,1323.1391884923
313.61,06/04/21,Margin Trade,3,104.538071793269,313.614215379807,313.614215379807
1849.78,06/04/21,Spot Trade,10,184.977564661026,225.72797841,1260.39202481026
5653.32,05/04/21,Close Margin Trade,3,1884.44013262151,27.9062561845298,5625.41414168
110.4,05/04/21,Increase Margin,1,110.397865309,110.397865309,110.397865309
4278.46,05/04/21,Margin Trade,2,2139.22824356979,4278.45648713958,4278.45648713958
51831.62,05/04/21,Spot Trade,10,5183.16217029474,11607.31348134,40224.3082216073
5777.76,04/04/21,Close Margin Trade,1,5777.75630984633,5777.75630984633,5777.75630984633
86.6,04/04/21,Lend,1,86.5957864009354,86.5957864009354,86.5957864009354
13714.27,04/04/21,Margin Trade,4,3428.56864797988,5625.41414168,8088.86045023954
38220.01,04/04/21,Spot Trade,10,3822.00094068384,15814.04821494,22405.9611918984
71.09,04/04/21,UnLend,1,71.091676803712,71.091676803712,71.091676803712
55.55,03/04/21,Close Margin Trade,1,55.5528696703322,55.5528696703322,55.5528696703322
4721.91,03/04/21,Lend,7,674.558532143993,1221.90972500795,3500
302.39,03/04/21,Margin Trade,2,151.193959726482,302.387919452965,302.387919452965
52587.81,03/04/21,Spot Trade,14,3756.27219176811,299.54999999,39404.4013691236
1228.65,03/04/21,UnLend,4,307.163288181406,11.69371844,1216.95943428563
3980.38,02/04/21,Close Margin Trade,3,1326.79461900372,3980.38385701116,3980.38385701116
4726.06,02/04/21,Margin Trade,3,1575.35494478918,4726.06483436754,4726.06483436754
18461.3,02/04/21,Spot Trade,17,1085.95864131345,10.6031052,15165.7093570687
309.39,02/04/21,UnLend,1,309.386235497576,309.386235497576,309.386235497576
1974.57,01/04/21,Close Margin Trade,6,329.09470713793,32.05369864,1942.51454418758
4677.97,01/04/21,Lend,6,779.662245807821,4677.97347484693,4677.97347484693
2941.01,01/04/21,Margin Trade,1,2941.01335527678,2941.01335527678,2941.01335527678
86078.13,01/04/21,Spot Trade,31,2776.71383352303,300,75559.1943023238
5664.4,01/04/21,UnLend,9,629.378170737325,5664.40353663592,5664.40353663592
19954.88,31/03/21,Borrow,5,3990.97624808029,7300.33149854366,12654.5497418578
3271.62,31/03/21,Close Margin Trade,4,817.905609038607,3271.62243615443,3271.62243615443
587.21,31/03/21,Lend,1,587.213289666766,587.213289666766,587.213289666766
8441.09,31/03/21,Margin Trade,2,4220.5432574971,8441.0865149942,8441.0865149942
53420.01,31/03/21,Spot Trade,52,1027.30779343322,1480.63498479044,32848.512945867
7267.52,31/03/21,UnLend,11,660.683890806379,12.26796922,7235.10955282017
692.36,30/03/21,Close Margin Trade,1,692.359295953581,692.359295953581,692.359295953581
525.26,30/03/21,Increase Margin,1,525.258734687459,525.258734687459,525.258734687459
2109.36,30/03/21,Lend,1,2109.35737159055,2109.35737159055,2109.35737159055
184.07,30/03/21,Margin Trade,1,184.070503742241,184.070503742241,184.070503742241
479.85,30/03/21,Spot Trade,2,239.925492831763,150.43905555,329.411930113526
2118.11,30/03/21,UnLend,2,1059.05584191767,2118.11168383534,2118.11168383534
5938.45,29/03/21,Close Margin Trade,8,742.306645223181,16.86424462,5921.58891716545
6238.48,29/03/21,Lend,3,2079.49324909729,6238.47974729186,6238.47974729186
15671.88,29/03/21,Margin Trade,6,2611.9796950649,32.05369864,15639.8244717494
18043.38,29/03/21,Spot Trade,18,1002.41020613176,6263.36747207171,11780.0162383
369.03,28/03/21,Close Borrow,1,369.031182738776,369.031182738776,369.031182738776
3079.15,28/03/21,Close Margin Trade,5,615.830694986965,3079.15347493483,3079.15347493483
1116.88,28/03/21,Increase Margin,1,1116.87683081586,1116.87683081586,1116.87683081586
4497.33,28/03/21,Lend,3,1499.11117301012,4497.33351903037,4497.33351903037
1071.7,28/03/21,Margin Trade,1,1071.70027988619,1071.70027988619,1071.70027988619
5702.42,28/03/21,Spot Trade,9,633.601713412646,109.3450638,4726.09725746382
3800.93,27/03/21,Close Margin Trade,12,316.744361172248,3800.93233406697,3800.93233406697
14042.6,27/03/21,Lend,5,2808.51966307183,2990.62328722,11051.9750281392
4424.96,27/03/21,Margin Trade,4,1106.24010081908,1652.63331542,2772.32708785631
24971.79,27/03/21,Spot Trade,29,861.096098516492,99.5364989366428,13028.8215187716
3172,27/03/21,UnLend,2,1586.00130609276,208.63976408552,2963.3628481
568.16,26/03/21,Close Margin Trade,3,189.385250538795,91.02334423,477.132407386384
53.25,26/03/21,Increase Margin,1,53.2492452743399,53.2492452743399,53.2492452743399
663.67,26/03/21,Lend,4,165.91867668602,10,600
36532.58,26/03/21,Margin Trade,6,6088.76316716187,345.74231539,36186.8366875812
41731.86,26/03/21,Spot Trade,42,993.615803070658,15818.3081299577,25913.55559901
388.44,26/03/21,UnLend,4,97.1111810992664,388.444724397065,388.444724397065
6521.18,25/03/21,Borrow,1,6521.1758239421,6521.1758239421,6521.1758239421
1430.11,25/03/21,Close Margin Trade,6,238.351202568183,372.38847456,1057.7187408491
5298.14,25/03/21,Increase Margin,2,2649.06986222164,5298.13972444327,5298.13972444327
526.45,25/03/21,Lend,2,263.227050337244,526.454100674488,526.454100674488
7168.94,25/03/21,Margin Trade,6,1194.82327844694,91.02334423,7077.91632645163
36547.99,25/03/21,Spot Trade,28,1305.28539693352,4350,16308.67072696
1569.89,25/03/21,UnLend,1,1569.88612821132,1569.88612821132,1569.88612821132
