Run_ID,Sim_ID,Start,End,Days,Prob_Long,Funds_Init_CC,Funds_Final_CC,DF_Excess,Volume_QC,Volume_CC,Funds_Init_QC,Funds_Final_QC,Profit_CC,Profit_QC,Liquid_Profit_QC,Liquid_Profit_CC,Annualized_Profit_QC,Annualized_Profit_CC,LP_CC_APY,ProfitQC_per_VolumeQC,ProfitCC_per_VolumeCC
8767848996704,8392599189872897389,22-05-15 00:02,22-10-16 00:00,153.0,0.52,1530303.1058244822,2326139.4468602883,54497.883730699774,1309120128.0417907,1666433971.0179012,1050000.0,1836136.264944822,795836.3410358061,786136.2649448221,43017.859834563205,54497.883730699774,1875423.1157180395,1898563.8201180997,0.12076786599210561,0.0006005073546006363,0.0004775684814860613
8767848996704,4231377154615784798,22-05-15 00:02,22-10-16 00:00,153.0,0.52,1530303.1058244822,2223788.702583772,357842.981396982,1111246099.7999606,1429681201.6866353,1050000.0,1755345.7888777645,693485.59675929,705345.7888777645,282463.06393446296,357842.981396982,1682687.6662770198,1654393.7439028814,0.1988687756913694,0.0006347340962589082,0.0004850631007396372
8767848996704,2735092216810912271,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530303.1058244822,2098194.0655198484,303105.65665389434,886197461.1457539,1135732348.206726,1050000.0,1656207.7650989585,567890.9596953662,606207.7650989585,239256.20153311305,303105.65665389434,1446181.923275293,1354772.5509072463,0.08001213104544398,0.0006840549557828793,0.000500021823444619
8767848996704,6354838591719703371,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530303.1058244822,2239094.2628136664,-74860.53624306805,1052244322.190003,1358085481.649844,1050000.0,1767427.220294672,708791.1569891842,717427.2202946721,0.0,0.0,1711509.3817487275,1690907.0085036093,0.08415464572604293,0.0006818066918161301,0.0005219046713673155
8767848996704,6591973939446958908,22-05-15 00:02,22-10-16 00:00,153.0,0.64,1530303.1058244822,1858828.1114881285,-3112846.3317131763,1245504862.7361412,1589460782.7104354,1050000.0,1467264.4455641028,328525.0056636464,417264.44556410285,0.0,0.0,995434.7884372389,783736.1246224244,0.16864921156647272,0.0003350163118973706,0.00020668959513642582
8767848996704,-8258202080982707580,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744050.636881086,3678143.715363105,1977145.7716445725,557792152.8524647,709284585.5585488,1050000.0,3123847.457457885,934093.0784820188,2073847.4574578851,1679189.9038577355,934093.0784820188,6204543.622722361,2794622.734802761,0.0403407503041436,0.0037179573912120185,0.0013169510482825978
8767848996704,2407573582560940345,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744050.636881086,4867237.041304491,15828.839783645235,1220346901.6365147,1511496554.484892,1050000.0,4133744.4191799047,2123186.4044234054,3083744.4191799047,13443.433628249899,15828.839783645235,9225956.663939878,6352156.046020844,0.032168779384200055,0.0025269408354661525,0.0014046915278261903
8767848996704,-1753648452696172246,22-06-17 00:05,22-10-17 23:59,122.0,0.38,2744050.636881086,3412434.256179112,757765.4299492249,1122678472.937606,1429172090.9640427,1050000.0,2898180.41377292,668383.619298026,1848180.4137729201,643570.1796558768,668383.619298026,5529392.221533736,1999672.3036375367,0.15887999668821692,0.0016462241490539692,0.00046767189446525665
8767848996704,401483717254250300,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,4258860.353610168,3204896.8375797677,859494755.833883,1063641744.0330184,1050000.0,3617050.098321116,1514809.7167290822,2567050.098321116,2567050.098321116,1514809.7167290822,7680108.900714815,4532012.677099303,0.07795103628730583,0.002986696638806784,0.0014241728713893522
8767848996704,-2981127309927285263,22-06-17 00:05,22-10-17 23:59,122.0,0.52,2744050.636881086,4427360.495811947,3210710.811987566,930944715.3947151,1157537945.5757253,1050000.0,3760157.2690930865,1683309.8589308606,2710157.2690930865,2710157.2690930865,1683309.8589308606,8108257.403434235,5036131.954998068,0.0430352758639163,0.002911190347048692,0.0014542157044308659
